filename,page_number,chunk_number,chunk
clothing_brand_employee_report_2023_termination_exact_year.pdf,12,4,ave Clothing Tammy Davis 793-56-0219 2020-10-03 2023 57390.82 14712.32 14681.29 14661.78 13335.43 Oklahoma ChicWave Clothing Tammy Matthews 604-70-4919 2016-01-27 2023 86328.25 21465.23 21578.43 21317.59 21967.0 Wisconsin ChicWave Clothing Tanner Johnson 033-02-2032 2022-11-09 2023 71752.64 17832.83 18344.51 18099.17 17476.13 South Carolina ChicWave Clothing Teresa Griffith 270-96-4245 2016-10-09 2023 95402.89 24085.28 23479.14 24004.42 23834.05 Michigan ChicWave Clothing Terri Woods 859-38-1065 2017-12-15 2023 87138.88 21671.47 22050.2 22032.58 21384.63 Maine ChicWave Clothing Terry Maxwell 355-32-0300 2015-12-14 2023 77468.25 19349.74 18950.26 18893.25 20275.0 Ohio ChicWave Clothing Thomas Chavez 164-45-6003 2014-06-09 2023-06-15 2023 825
clothing_brand_employee_report_2023_termination_exact_year.pdf,12,5,15.62 20282.59 20833.79 20266.14 21133.1 Maine ChicWave Clothing Thomas Hamilton 625-25-4630 2014-01-21 2023-06-20 2023 116106.01 28891.71 28690.13 29522.85 29001.32 New York ChicWave Clothing Thomas Watson 309-81-1682 2019-06-16 2023 32805.65 7793.69 7850.54 7713.93 9447.49 Massachusetts ChicWave Clothing Tiffany Medina 612-57-5928 2014-06-02 2023 73919.48 18888.36 18774.19 18143.94 18112.99 Texas ChicWave Clothing Tina Hendricks 739-59-3764 2021-06-06 2023 62991.36 15984.59 15739.39 15787.9 15479.48 Maryland ChicWave Clothing Tracey Smith 584-21-6300 2014-10-10 2023 101894.63 25843.88 25520.36 25381.55 25148.84 Kentucky ChicWave Clothing Traci Collins 302-38-7958 2022-08-29 2023 77474.78 19193.48 19061.62 19834.72 19384.96 Maryland Page 12
clothing_brand_employee_report_2023_termination_exact_year.pdf,13,1,Clothing Brand Employee Annual Wage Report - 2023 ChicWave Clothing Tracy Black 563-25-5702 2018-06-04 2023 112313.28 28316.9 27967.96 28201.86 27826.56 Utah ChicWave Clothing Trevor Parker 021-24-1103 2021-06-03 2023 65036.58 16417.23 16018.78 15964.3 16636.27 Massachusetts ChicWave Clothing Veronica Taylor 203-48-5128 2017-09-13 2023 98644.46 24199.03 24746.18 25113.39 24585.86 New Hampshire ChicWave Clothing Vincent Fowler 433-11-3913 2015-10-29 2023-12-25 2023 110421.37 27984.06 27504.83 27464.32 27468.16 West Virginia ChicWave Clothing Virginia Parker 501-23-6756 2021-05-30 2023 90004.38 22691.8 22600.38 22386.21 22325.99 North Carolina ChicWave Clothing Walter Weaver 035-55-2077 2019-06-10 2023-10-23 2023 102654.67 25837.94 25210.09 259
clothing_brand_employee_report_2023_termination_exact_year.pdf,13,2,18.64 25688.0 New York ChicWave Clothing William Delacruz 733-77-1891 2019-02-08 2023-06-28 2023 35903.6 9358.78 9306.17 8975.08 8263.57 South Dakota ChicWave Clothing William Frederick 174-48-5087 2018-09-27 2023 89831.42 22038.85 22276.51 22022.62 23493.44 Utah ChicWave Clothing William Hall 303-01-8789 2016-09-17 2023 74676.48 19048.73 18771.91 18590.18 18265.66 Rhode Island ChicWave Clothing William Hobbs 478-24-4169 2014-04-17 2023 58498.21 14670.39 14157.41 14367.66 15302.75 Illinois ChicWave Clothing William Hodges 572-20-8667 2013-07-22 2023 55868.75 13687.79 13662.26 13492.75 15025.95 Minnesota ChicWave Clothing William Mendoza 550-71-9947 2013-08-15 2023-09-12 2023 36584.98 9364.75 9528.93 9130.99 8560.31 Alaska ChicWave Clothing Wi
clothing_brand_employee_report_2023_termination_exact_year.pdf,13,3,lliam Noble 018-89-1691 2022-01-03 2023 53063.81 13529.45 13144.22 13018.12 13372.02 Nebraska ChicWave Clothing William Simmons 022-64-6743 2022-11-14 2023 87596.26 22182.67 21471.64 22354.04 21587.91 Alabama ChicWave Clothing Yvette Bennett 271-10-8392 2017-08-27 2023 71505.41 18234.84 17389.07 17633.02 18248.48 New Jersey ChicWave Clothing Yvette Parker 724-62-0141 2014-11-12 2023 37241.72 9764.01 9060.83 9376.21 9040.67 Tennessee ChicWave Clothing Zachary Cole 190-27-8958 2019-10-30 2023 115420.79 29027.4 29297.76 28616.26 28479.37 Montana Modern Stitchwear Aaron Williams 644-34-4628 2014-10-28 2023 106055.77 26784.72 26015.0 26643.15 26612.9 Virginia Modern Stitchwear Abigail Luna 472-03-8678 2016-07-11 2023 85571.47 21153.53 21466.55 209
clothing_brand_employee_report_2023_termination_exact_year.pdf,13,4,07.16 22044.23 Arizona Modern Stitchwear Alex Lucas 885-78-2447 2017-09-03 2023-02-14 2023 63316.37 15983.59 15380.99 15465.16 16486.63 Arkansas Modern Stitchwear Alexander Rogers 341-51-3282 2022-12-18 2023 97144.0 24352.54 24386.28 24333.48 24071.7 New York Modern Stitchwear Alexandra Harris 834-63-8610 2020-02-12 2023 48876.89 11792.66 12086.48 12666.34 12331.41 Alaska Modern Stitchwear Alexandria Gonzalez 531-30-5190 2014-01-29 2023 89242.01 22486.33 22002.56 22020.89 22732.23 Maryland Modern Stitchwear Alexis Martin 703-05-4072 2021-03-02 2023 50487.34 12442.37 12202.54 12467.76 13374.67 Kentucky Modern Stitchwear Alice Morris 214-55-7278 2018-12-27 2023 102619.44 25726.46 25655.28 25967.21 25270.49 Florida Modern Stitchwear Alicia Roman
clothing_brand_employee_report_2023_termination_exact_year.pdf,13,5, 393-24-3060 2015-12-02 2023-06-10 2023 54833.56 13401.87 13430.95 13264.24 14736.5 Florida Modern Stitchwear Allen Allen 243-17-6056 2017-05-03 2023 62418.81 15633.3 15399.59 15915.11 15470.81 Maryland Modern Stitchwear Amanda Reid 649-91-0040 2019-10-14 2023 91868.96 23099.83 22939.27 22852.03 22977.83 Idaho Modern Stitchwear Amanda Tran 061-04-6093 2021-05-08 2023 89737.29 22814.3 22039.44 22330.93 22552.62 Washington Modern Stitchwear Amy Paul 883-55-1608 2019-05-02 2023 41261.12 10769.6 10609.11 10712.22 9170.19 Colorado Modern Stitchwear Amy Pitts 603-90-8991 2015-03-11 2023 95005.73 23516.58 23251.9 24135.58 24101.67 Idaho Modern Stitchwear Amy Rios 652-61-1400 2020-08-24 2023 105948.86 26146.07 25998.65 26242.28 27561.86 Arkansas Page 13
clothing_brand_employee_report_2023_termination_exact_year.pdf,14,1,Clothing Brand Employee Annual Wage Report - 2023 Modern Stitchwear Amy Williamson 571-49-6875 2020-09-11 2023-10-24 2023 88353.64 22586.51 21639.12 22290.3 21837.71 Tennessee Modern Stitchwear Andre Jackson 424-13-1144 2017-07-26 2023 105142.16 26253.42 25812.16 26040.06 27036.52 South Carolina Modern Stitchwear Andrea Jacobs 424-86-4379 2013-04-10 2023 114588.94 29028.55 28181.98 28148.64 29229.77 Virginia Modern Stitchwear Andrew Smith 177-51-8250 2018-08-07 2023 59259.64 15195.47 14686.95 15039.26 14337.96 Ohio Modern Stitchwear Angela Gordon 402-74-1543 2022-03-31 2023-11-05 2023 119312.9 29867.65 30287.95 30101.6 29055.7 Maryland Modern Stitchwear Ann Ramirez 321-72-1584 2015-02-05 2023 107096.77 26709.91 26448.45 27071.28 26867.13 Pennsylvania 
clothing_brand_employee_report_2023_termination_exact_year.pdf,14,2,Modern Stitchwear Anna Pruitt 736-35-0422 2018-12-06 2023-03-26 2023 113871.01 28837.8 28513.58 28515.73 28003.9 Massachusetts Modern Stitchwear Anna Taylor 127-40-7144 2021-01-10 2023 68494.42 17306.98 17278.25 17588.15 16321.04 Colorado Modern Stitchwear Anthony Curtis 470-60-4723 2018-12-20 2023 42324.13 10666.53 10401.26 10179.65 11076.69 Tennessee Modern Stitchwear Anthony Saunders 175-63-5239 2016-06-12 2023 69364.09 17779.78 17050.92 17462.75 17070.64 Maryland Modern Stitchwear Anthony Smith 477-15-3107 2017-01-17 2023 59075.21 15114.34 14467.74 14836.61 14656.52 Louisiana Modern Stitchwear Anthony Sullivan 837-74-5297 2015-10-17 2023 100485.1 25382.56 25049.61 25576.98 24475.95 Missouri Modern Stitchwear Ariel Norris 489-69-5042 2016-06-20 202
clothing_brand_employee_report_2023_termination_exact_year.pdf,14,3,3-09-22 2023 43949.05 11424.25 10810.87 11451.35 10262.58 Pennsylvania Modern Stitchwear Ashley Fischer 607-85-3745 2014-03-21 2023 55707.18 14221.97 14316.08 13774.42 13394.71 Nebraska Modern Stitchwear Austin Harrison 762-03-2899 2014-09-12 2023 34917.96 8528.14 8441.35 8242.88 9705.59 Ohio Modern Stitchwear Austin Rodriguez 567-50-8500 2013-04-12 2023 70940.75 17424.64 17937.53 17301.1 18277.48 North Carolina Modern Stitchwear Autumn Navarro 679-18-4357 2015-10-14 2023 93257.18 23620.91 23376.19 23270.03 22990.05 Hawaii Modern Stitchwear Barbara Hunter 677-18-3774 2019-12-27 2023-07-17 2023 77455.92 18891.57 18916.9 19124.41 20523.04 Louisiana Modern Stitchwear Barbara Smith 659-94-4477 2016-11-04 2023-07-17 2023 78946.48 20061.02 19292.44 20095.23
clothing_brand_employee_report_2023_termination_exact_year.pdf,14,4, 19497.79 Nevada Modern Stitchwear Barbara Williams 860-26-5055 2018-01-02 2023 98950.49 25012.88 24705.33 24442.21 24790.07 Utah Modern Stitchwear Benjamin Bradley 569-65-9486 2016-11-16 2023-12-01 2023 55715.54 14423.96 14144.09 13841.05 13306.44 Tennessee Modern Stitchwear Beth Fleming 469-93-6871 2013-09-18 2023 38198.1 9072.37 9536.29 9444.71 10144.73 Washington Modern Stitchwear Bonnie Berger 618-43-6296 2016-01-15 2023 41062.08 9860.61 10494.31 10511.48 10195.68 Iowa Modern Stitchwear Brad Baldwin 796-47-2640 2015-11-03 2023-05-14 2023 76981.29 19163.51 19128.79 19428.66 19260.33 Pennsylvania Modern Stitchwear Bradley Young 333-17-4162 2014-07-18 2023 75899.96 19269.11 18479.22 19354.4 18797.23 Missouri Modern Stitchwear Brandon Kennedy 447-61-
clothing_brand_employee_report_2023_termination_exact_year.pdf,14,5,5305 2020-04-25 2023 118150.06 29694.05 29065.08 29606.41 29784.52 Mississippi Modern Stitchwear Brandy Robertson 726-89-1672 2021-10-19 2023 58829.18 15133.96 14529.41 14924.79 14241.02 Delaware Modern Stitchwear Brenda Hall 860-87-9690 2020-10-11 2023 88798.5 22042.48 22480.01 22194.82 22081.19 Arkansas Modern Stitchwear Brent Trujillo 747-74-2818 2016-07-11 2023 90207.7 22355.21 22618.62 22365.29 22868.58 Georgia Modern Stitchwear Brian Fleming 831-24-3062 2020-12-24 2023 113036.87 28254.98 28592.41 28138.31 28051.17 Kentucky Modern Stitchwear Brian Horn 339-56-8317 2017-04-14 2023 57723.96 14689.54 14927.0 14046.88 14060.54 Texas Modern Stitchwear Brian Lee 677-37-4136 2020-08-13 2023 49638.78 12556.83 12738.53 12196.18 12147.24 South Carolina Page 14
clothing_brand_employee_report_2023_termination_exact_year.pdf,15,1,Clothing Brand Employee Annual Wage Report - 2023 Modern Stitchwear Brian Ortega 024-31-0906 2017-02-20 2023 46794.0 11928.84 12146.82 12169.09 10549.25 Idaho Modern Stitchwear Bruce Thomas 603-92-1763 2021-12-30 2023-12-28 2023 112407.92 27914.52 28020.62 28375.01 28097.77 Texas Modern Stitchwear Bryan Carlson 838-37-6033 2022-09-10 2023 88899.08 22677.79 22657.11 22475.22 21088.96 Connecticut Modern Stitchwear Carol Lee 868-39-4963 2019-12-09 2023 112832.72 27801.28 28343.31 27756.28 28931.85 Delaware Modern Stitchwear Carolyn Reid 366-75-2600 2021-12-12 2023-08-13 2023 74246.38 18868.67 18100.48 18471.37 18805.86 Mississippi Modern Stitchwear Casey Garner 381-72-2606 2019-06-18 2023-01-27 2023 65750.9 16223.06 16108.0 16320.16 17099.68 Idaho Modern Stitchw
clothing_brand_employee_report_2023_termination_exact_year.pdf,15,2,ear Catherine Saunders 215-65-7228 2020-11-12 2023 79987.25 19539.73 20010.59 19534.7 20902.23 Texas Modern Stitchwear Charles Brown 059-07-6605 2017-06-10 2023 64450.04 15955.15 16139.43 15731.69 16623.77 North Carolina Modern Stitchwear Charles Foster 887-30-5115 2021-04-21 2023-02-01 2023 47701.72 11523.25 11821.57 11455.98 12900.92 North Carolina Modern Stitchwear Chelsea Martin 826-38-8693 2022-03-16 2023-03-16 2023 87618.55 21527.24 22395.65 21839.64 21856.02 Mississippi Modern Stitchwear Chelsea Morrison 798-65-2424 2020-05-22 2023 84752.71 20798.15 21297.35 21431.9 21225.31 Wyoming Modern Stitchwear Chelsea Poole 832-73-5006 2017-11-05 2023 107149.91 26362.28 27022.53 26952.9 26812.2 West Virginia Modern Stitchwear Cheryl Atkins 486-30-4134 2019-03-28
clothing_brand_employee_report_2023_termination_exact_year.pdf,15,3, 2023 48181.03 12277.38 12429.39 12374.47 11099.79 Kentucky Modern Stitchwear Cheryl Trujillo 875-07-8986 2020-06-03 2023 48978.1 11788.65 12552.03 11790.72 12846.7 Illinois Modern Stitchwear Christian Thomas 851-38-2436 2020-01-18 2023 87438.9 21913.11 21713.84 21640.41 22171.54 Rhode Island Modern Stitchwear Christina Diaz 246-82-3013 2015-10-12 2023 50712.16 12527.61 12509.89 12754.9 12919.76 Maryland Modern Stitchwear Christina Murphy 293-68-8921 2022-10-04 2023 102271.19 25349.38 25595.78 25700.82 25625.21 California Modern Stitchwear Christina Smith 443-14-7688 2014-01-21 2023 103574.6 26199.2 25446.38 25622.02 26307.0 Ohio Modern Stitchwear Christine Campbell 645-45-1833 2017-03-30 2023 88954.49 22540.5 21958.76 22641.66 21813.57 Idaho Modern Stitchwea
clothing_brand_employee_report_2023_termination_exact_year.pdf,15,4,r Christine Ferguson 613-83-8572 2021-04-23 2023 64122.62 16514.05 16298.45 16147.03 15163.09 Wyoming Modern Stitchwear Christine Fernandez 265-69-4868 2016-01-18 2023 54806.6 13496.53 13821.07 13735.05 13753.95 Hawaii Modern Stitchwear Christopher Ford 565-94-9117 2020-01-09 2023 108632.43 26676.57 27599.35 27114.7 27241.81 Kentucky Modern Stitchwear Christopher Robinson 830-55-4497 2019-10-08 2023 93720.97 23693.23 23547.9 23038.41 23441.43 New Mexico Modern Stitchwear Christopher Smith 080-97-4990 2021-08-13 2023-11-23 2023 96486.43 24073.4 24199.22 24509.77 23704.04 South Carolina Modern Stitchwear Christopher White 451-46-7588 2015-05-25 2023 49844.52 12614.49 12957.97 12318.78 11953.28 Pennsylvania Modern Stitchwear Clifford Mcpherson 720-63-7926 2019-0
clothing_brand_employee_report_2023_termination_exact_year.pdf,15,5,5-16 2023-03-06 2023 83957.47 21093.99 21009.47 21488.79 20365.22 Washington Modern Stitchwear Cody Thomas 517-82-2701 2021-02-15 2023 62885.65 15505.79 15501.27 15884.9 15993.69 Virginia Modern Stitchwear Colleen Gillespie 754-73-5292 2021-07-20 2023 38250.77 9921.98 9937.42 9596.64 8794.73 Mississippi Modern Stitchwear Corey Salazar 506-47-6065 2013-08-09 2023 57939.45 14454.6 14115.84 14915.0 14454.01 Ohio Modern Stitchwear Craig Barnes 121-89-8497 2013-08-03 2023 83731.99 20894.9 20976.89 20945.51 20914.69 Indiana Modern Stitchwear Craig Robertson 607-66-1758 2016-03-13 2023 71052.09 17971.22 18166.49 17662.69 17251.69 New Hampshire Modern Stitchwear Crystal Harris 419-43-5808 2021-09-23 2023 95467.91 24072.73 24118.66 23555.25 23721.27 California Page 15
clothing_brand_employee_report_2023_termination_exact_year.pdf,16,1,Clothing Brand Employee Annual Wage Report - 2023 Modern Stitchwear Crystal Lee 768-04-2042 2021-06-09 2023 38709.88 9938.8 9254.99 9911.87 9604.22 New Jersey Modern Stitchwear Curtis Cochran 579-71-6771 2015-04-23 2023 74461.45 18892.46 18200.12 18989.02 18379.85 New Hampshire Modern Stitchwear Curtis Hammond 004-49-9340 2018-03-09 2023 74559.76 18398.83 18475.06 18299.74 19386.13 Massachusetts Modern Stitchwear Cynthia Rivera 835-57-0481 2020-07-24 2023 115433.5 29026.92 28626.14 29221.99 28558.45 Idaho Modern Stitchwear Cynthia Rowland 314-33-2963 2019-02-07 2023 66967.26 16463.57 16604.94 17086.73 16812.02 Kentucky Modern Stitchwear Dana Conley 624-09-3911 2021-02-27 2023 83229.3 21078.46 20966.68 20886.18 20297.98 South Dakota Modern St
clothing_brand_employee_report_2023_termination_exact_year.pdf,16,2,itchwear Daniel Hall 107-30-5411 2019-08-28 2023 79509.47 20246.21 20055.55 19491.15 19716.56 West Virginia Modern Stitchwear Daniel Hawkins 341-80-6760 2017-03-01 2023 34324.61 8754.93 8902.37 8617.81 8049.5 Utah Modern Stitchwear Daniel Lee 685-06-3705 2016-12-26 2023 46725.76 11284.16 12096.36 11273.53 12071.71 Pennsylvania Modern Stitchwear Daniel Luna 089-07-1438 2020-06-25 2023 47078.56 11632.82 12249.42 11876.69 11319.63 Georgia Modern Stitchwear Daniel Murray 007-11-6073 2021-04-11 2023 72020.45 18308.24 17675.91 18345.33 17690.97 California Modern Stitchwear Danielle Evans 273-03-6242 2021-09-15 2023 70812.21 17340.98 17488.88 17293.6 18688.75 Wyoming Modern Stitchwear Darren Ross 235-58-4341 2016-05-14 2023 46426.89 11765.75 12008.
clothing_brand_employee_report_2023_termination_exact_year.pdf,16,3,39 11999.13 10653.62 Oregon Modern Stitchwear David Ashley 777-66-0548 2014-08-05 2023-03-27 2023 110613.59 27505.33 27819.18 27361.87 27927.21 Utah Modern Stitchwear David Chambers 544-85-1043 2022-03-29 2023 104419.2 25843.63 26411.93 26101.65 26061.99 Maryland Modern Stitchwear David Henry 634-76-5758 2014-12-07 2023 98405.79 24297.43 24840.48 24143.8 25124.08 Mississippi Modern Stitchwear David Mcintyre 870-90-3846 2022-06-19 2023 110572.34 27771.73 27350.91 27592.03 27857.67 New Hampshire Modern Stitchwear David Pineda 371-18-4187 2018-02-14 2023-08-28 2023 36704.36 9661.72 9162.69 9627.73 8252.22 Connecticut Modern Stitchwear David Roberson 687-08-4482 2015-08-16 2023 107902.06 26674.16 27162.99 26872.62 27192.29 Maryland Modern Stitch
clothing_brand_employee_report_2023_termination_exact_year.pdf,16,4,wear David Welch 789-35-8672 2013-02-01 2023 105991.68 26823.85 26188.04 26331.52 26648.27 Alabama Modern Stitchwear David Williams 098-33-6599 2013-09-26 2023 100408.96 24921.79 24858.49 24821.61 25807.07 California Modern Stitchwear Dawn Barnes 719-16-7970 2015-02-22 2023 79955.85 19754.63 20266.84 19636.17 20298.21 South Dakota Modern Stitchwear Dawn Mathews 272-51-6600 2018-12-15 2023 90522.78 22511.29 22651.84 22767.6 22592.05 Texas Modern Stitchwear Debra Woods 403-46-9696 2021-01-12 2023 98901.26 25161.81 24361.51 24517.22 24860.72 Wisconsin Modern Stitchwear Denise Kelly 446-24-2534 2019-01-10 2023 109205.79 27633.02 27208.85 27034.29 27329.63 Ohio Modern Stitchwear Dennis Smith 227-16-6972 2015-01-09 2023 40332.52 9800.08 10476.46 1
clothing_brand_employee_report_2023_termination_exact_year.pdf,16,5,0354.12 9701.86 Mississippi Modern Stitchwear Desiree Ellis 868-57-2959 2021-06-29 2023 63289.39 15956.36 15915.28 15524.67 15893.08 Wyoming Modern Stitchwear Diane Kelly 570-74-6038 2014-09-25 2023-11-01 2023 109587.43 27799.69 27455.66 27701.18 26630.9 Connecticut Modern Stitchwear Dominic Johnson 715-16-7278 2020-03-04 2023 32230.0 8235.87 8293.55 7595.27 8105.31 Connecticut Modern Stitchwear Donna Williams 516-32-5997 2018-07-08 2023-05-09 2023 50354.22 13016.38 12688.37 12466.74 12182.73 South Carolina Modern Stitchwear Doris Jensen 566-76-2216 2020-10-20 2023 81900.31 20292.53 20420.16 20722.75 20464.87 Nevada Modern Stitchwear Dr. Christopher Banks MD 311-44-2076 2015-04-12 2023 63338.8 15476.95 15800.71 15939.02 16122.12 Maryland Page 16
clothing_brand_employee_report_2023_termination_exact_year.pdf,17,1,Clothing Brand Employee Annual Wage Report - 2023 Modern Stitchwear Dr. Daniel Mills DDS 059-98-2286 2020-04-15 2023 72801.51 17843.48 17756.54 18474.92 18726.57 Ohio Modern Stitchwear Dr. John Walker 036-24-1385 2017-08-09 2023 62129.18 15108.68 15658.58 15905.8 15456.12 Pennsylvania Modern Stitchwear Dr. Tamara Miranda MD 033-21-1294 2022-02-23 2023 38063.56 9579.51 9221.4 9137.27 10125.38 Nevada Modern Stitchwear Dylan Jones 379-88-3814 2021-01-09 2023 75819.47 19136.03 18861.95 19027.06 18794.43 Colorado Modern Stitchwear Dylan Kemp 307-57-4112 2020-10-11 2023 90544.03 22299.81 22832.44 22308.92 23102.86 Tennessee Modern Stitchwear Eddie Thomas 135-75-6203 2014-10-24 2023 87808.78 21612.54 22304.27 21746.51 22145.46 New Mexico Modern Stitchwea
clothing_brand_employee_report_2023_termination_exact_year.pdf,17,2,r Edward Owens 685-93-6825 2022-06-14 2023 61594.1 15286.48 15826.3 15044.24 15437.08 Virginia Modern Stitchwear Edward Vargas 334-55-8127 2018-05-03 2023 73549.18 18668.95 18604.37 18163.54 18112.32 New Hampshire Modern Stitchwear Elizabeth Bernard 018-11-1122 2014-10-12 2023 99800.83 25128.13 24490.08 25364.68 24817.94 Rhode Island Modern Stitchwear Elizabeth Owens 869-19-8140 2019-02-22 2023 91643.17 22717.66 22690.46 22482.21 23752.84 Connecticut Modern Stitchwear Emily Santiago 367-46-1728 2018-05-14 2023 49198.28 12578.55 11823.74 12061.46 12734.53 Minnesota Modern Stitchwear Emily Watts 456-58-0283 2017-01-19 2023-02-18 2023 105267.34 26662.8 25973.41 26680.97 25950.16 Ohio Modern Stitchwear Eric Curtis 543-22-5037 2021-12-18 2023-12-16 202
clothing_brand_employee_report_2023_termination_exact_year.pdf,17,3,3 56893.9 14202.87 14701.19 14098.6 13891.24 Iowa Modern Stitchwear Eric Evans 583-63-1007 2018-07-31 2023 91249.36 22962.51 22670.25 23197.07 22419.53 New Mexico Modern Stitchwear Eric Smith 366-12-0931 2018-01-19 2023-03-25 2023 45352.68 11660.8 11835.1 10939.4 10917.38 South Dakota Modern Stitchwear Erica Jordan 220-45-2324 2017-08-16 2023 33097.47 8000.79 8761.0 8057.36 8278.32 Rhode Island Modern Stitchwear Erika Maldonado 622-18-0269 2017-03-18 2023 90434.9 22928.73 22462.37 22691.65 22352.15 West Virginia Modern Stitchwear Erika Richard 479-05-7832 2014-08-15 2023 61617.96 15306.47 14911.7 14995.9 16403.89 Indiana Modern Stitchwear Felicia Brown 133-52-6627 2014-11-21 2023 78387.34 19314.08 19880.66 19501.56 19691.04 South Carolina Modern S
clothing_brand_employee_report_2023_termination_exact_year.pdf,17,4,titchwear Gary Silva 183-58-9480 2014-07-27 2023 105483.02 26522.18 26466.23 26387.82 26106.79 North Dakota Modern Stitchwear Geoffrey Rodriguez 330-73-2124 2022-04-28 2023 118223.76 29986.18 29158.82 29679.73 29399.03 Nevada Modern Stitchwear George Parker 679-65-7768 2014-08-16 2023 49727.16 12196.57 12639.18 12826.51 12064.9 New Mexico Modern Stitchwear Gerald Beard 571-38-6113 2019-05-01 2023 76361.04 18828.84 19055.1 19442.8 19034.3 Kentucky Modern Stitchwear Gerald Washington 606-86-2836 2013-08-28 2023 44482.56 11584.31 10960.62 11300.23 10637.4 West Virginia Modern Stitchwear Gina Beasley MD 525-72-2757 2017-09-30 2023 79914.95 20052.62 19618.09 19528.47 20715.77 West Virginia Modern Stitchwear Gina Wilkins 242-13-6864 2021-07-01 2023-01-0
clothing_brand_employee_report_2023_termination_exact_year.pdf,17,5,5 2023 49182.56 12458.66 12588.86 12319.15 11815.89 Alabama Modern Stitchwear Glen Zavala 551-48-3005 2014-07-01 2023 108662.26 27041.07 26782.88 27638.92 27199.39 Maine Modern Stitchwear Glenn Sanchez 339-49-6614 2020-08-02 2023 75087.96 18375.12 18300.43 18498.93 19913.48 West Virginia Modern Stitchwear Grant Freeman 205-26-2139 2021-12-22 2023 108442.99 27608.89 27157.7 27244.29 26432.11 Washington Modern Stitchwear Gregory Gill 045-96-5126 2014-07-19 2023 114179.15 28304.2 28525.07 28824.43 28525.45 Rhode Island Modern Stitchwear Gregory Wells 324-43-4637 2019-07-30 2023 77361.31 19402.54 19214.9 18984.3 19759.57 Massachusetts Modern Stitchwear Heather Ashley 012-15-7339 2015-12-24 2023 104370.58 26176.48 26145.47 25780.27 26268.36 Maine Page 17
clothing_brand_employee_report_2023_termination_exact_year.pdf,18,1,Clothing Brand Employee Annual Wage Report - 2023 Modern Stitchwear Heather Boyd 107-55-0859 2022-06-21 2023-08-18 2023 115934.1 29479.6 29003.45 28977.77 28473.28 Nebraska Modern Stitchwear Heather Mason 679-74-8162 2018-08-27 2023-07-30 2023 49134.29 12522.78 12166.82 11853.89 12590.8 Nebraska Modern Stitchwear Heather Wallace 536-42-0819 2020-07-23 2023 44611.83 11117.95 11599.64 11031.49 10862.75 New Mexico Modern Stitchwear Holly Arnold 829-15-7862 2020-09-10 2023-04-12 2023 51484.98 13269.29 12841.53 13117.53 12256.63 California Modern Stitchwear Holly Cooper 057-53-9914 2017-06-16 2023 63062.66 16005.27 15297.7 15492.36 16267.33 Arkansas Modern Stitchwear Holly Cruz 096-32-4707 2015-01-17 2023 31683.6 8305.32 7977.17 7954.05 7447.06 Rho
clothing_brand_employee_report_2023_termination_exact_year.pdf,18,2,de Island Modern Stitchwear Hunter Hutchinson 292-38-5063 2015-01-10 2023 90445.03 22967.07 22112.52 22322.1 23043.34 Connecticut Modern Stitchwear Ian Bender 018-83-2208 2015-06-03 2023 80722.19 19965.76 20059.9 19896.99 20799.54 Montana Modern Stitchwear Isaac Snyder 006-58-1681 2022-09-01 2023 48092.24 11724.04 11656.86 12452.84 12258.5 South Dakota Modern Stitchwear Jack Mitchell 248-26-5282 2018-08-27 2023-12-09 2023 90610.45 22515.07 22633.4 22295.55 23166.43 Texas Modern Stitchwear Jack Yates 212-64-3685 2016-05-17 2023-03-13 2023 74039.28 18503.44 18031.18 18786.59 18718.07 Utah Modern Stitchwear Jacob Trujillo 451-82-0083 2017-02-25 2023 105160.99 26443.68 26203.11 25846.6 26667.6 Maine Modern Stitchwear Jacqueline Barber 726-92-5805 
clothing_brand_employee_report_2023_termination_exact_year.pdf,18,3,2018-04-29 2023 43439.3 10658.04 11124.87 10742.96 10913.43 New Hampshire Modern Stitchwear Jacqueline Hodges 048-74-1182 2014-06-26 2023 38357.63 9479.61 9415.33 9364.02 10098.67 Montana Modern Stitchwear James Brown 632-15-7278 2019-11-20 2023-09-23 2023 90541.44 22789.49 22668.81 23096.41 21986.73 Maine Modern Stitchwear James Cooper 441-22-8617 2017-12-18 2023 84741.16 21471.64 21676.48 20782.73 20810.31 Colorado Modern Stitchwear James Olson 326-04-4249 2014-08-19 2023-03-14 2023 65077.23 16065.76 15862.62 16647.79 16501.06 Texas Modern Stitchwear James Stephens 419-25-1735 2014-01-21 2023-05-11 2023 48731.37 12549.31 12290.72 11996.24 11895.1 Virginia Modern Stitchwear James Wright 851-73-4616 2015-08-10 2023 42161.99 10634.9 10780.91 10
