filename,page_number,chunk_number,chunk
clothing_brand_employee_report_2024_termination_exact_year.pdf,13,3,9 20342.36 19996.1 20217.27 19815.36 Vermont ChicWave Clothing William Richard 286-94-2466 2022-09-20 2024-05-25 2024 41702.04 10327.84 10610.01 10791.01 9973.18 Iowa ChicWave Clothing Wyatt Freeman 708-58-1342 2019-03-05 2024 69489.06 17464.44 17752.77 17039.7 17232.15 Maryland ChicWave Clothing Wyatt Gutierrez 335-02-6827 2020-09-01 2024 74104.07 18426.95 18216.35 18993.79 18466.98 North Carolina ChicWave Clothing Zachary Craig 221-74-0602 2023-03-16 2024 74835.58 18508.71 18334.4 18708.45 19284.02 South Dakota Modern Stitchwear Aaron Taylor 556-64-3216 2018-01-04 2024 103620.09 25421.46 26133.27 25901.84 26163.52 New Hampshire Modern Stitchwear Adam Page 599-84-1438 2019-09-17 2024 55976.36 13807.31 13813.02 13696.64 14659.39 New Jersey Modern Sti
clothing_brand_employee_report_2024_termination_exact_year.pdf,13,4,tchwear Adrian Sandoval DVM 095-99-6762 2020-10-21 2024 87027.13 21727.36 21604.43 21880.69 21814.65 Arizona Modern Stitchwear Alexander Bishop 155-98-2361 2020-07-15 2024 63256.1 15509.91 15846.08 15981.91 15918.2 Massachusetts Modern Stitchwear Alexander Davila 210-85-5301 2020-12-02 2024-09-07 2024 93438.14 23138.98 22985.65 22881.25 24432.26 Florida Modern Stitchwear Alexandra Johnson 602-01-2873 2018-05-26 2024-02-13 2024 71284.87 17724.51 17658.82 17703.5 18198.04 Maryland Modern Stitchwear Alexis Sanders 856-74-0848 2017-06-04 2024 96956.26 24110.42 24490.22 24315.16 24040.46 Georgia Modern Stitchwear Alicia Rojas 058-60-4094 2018-01-10 2024-10-20 2024 116767.99 29510.49 28747.17 29026.91 29483.42 Nevada Modern Stitchwear Alyssa Archer 433-77-
clothing_brand_employee_report_2024_termination_exact_year.pdf,13,5,5846 2020-10-21 2024 34541.33 8305.99 8708.53 8706.65 8820.16 Rhode Island Modern Stitchwear Amanda Lee 569-15-8761 2017-08-15 2024-03-07 2024 62540.7 15508.15 16051.43 15605.68 15375.44 New Jersey Modern Stitchwear Amanda Morgan 134-59-5134 2015-08-14 2024 114033.87 28073.39 28199.29 28895.47 28865.72 Michigan Modern Stitchwear Amanda Todd 758-16-4020 2016-07-21 2024 97715.41 24163.77 24235.66 24841.23 24474.75 Texas Modern Stitchwear Amber White 010-01-0991 2016-11-27 2024 90196.77 22537.54 22266.41 22570.95 22821.87 Tennessee Modern Stitchwear Amy Acosta 116-54-1779 2017-05-09 2024 109929.68 27294.06 27696.97 27844.54 27094.11 Kentucky Modern Stitchwear Amy Chang 242-80-6276 2014-01-07 2024 86310.2 21786.03 21804.93 21628.44 21090.8 Indiana Page 13
clothing_brand_employee_report_2024_termination_exact_year.pdf,14,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Andrea Rivers 069-12-4857 2019-07-20 2024 79736.17 20158.22 20043.78 19743.38 19790.79 California Modern Stitchwear Andres Lee 808-44-5900 2019-02-02 2024 83055.82 20334.43 20545.47 20753.37 21422.55 Texas Modern Stitchwear Andrew Alvarez 109-33-4770 2020-08-22 2024 86213.82 21674.89 21814.78 21474.56 21249.59 Delaware Modern Stitchwear Andrew Hill 204-71-7604 2022-12-03 2024 88530.37 22287.67 21953.14 22031.28 22258.28 North Carolina Modern Stitchwear Andrew Potter 543-86-1078 2019-12-17 2024 78299.29 20038.41 20058.46 19740.25 18462.17 Texas Modern Stitchwear Angelica Garcia 496-73-2490 2019-12-30 2024 83166.86 21220.78 20926.34 20748.67 20271.07 Iowa Modern Stitch
clothing_brand_employee_report_2024_termination_exact_year.pdf,14,2,wear Anne Ward 291-37-9302 2023-08-31 2024 116944.34 29342.75 29266.25 29303.73 29031.61 Kansas Modern Stitchwear Antonio Andrews 538-98-2309 2015-08-05 2024 37474.09 9246.08 9639.32 9428.32 9160.37 Indiana Modern Stitchwear Ashley Hill 509-57-9767 2019-05-04 2024 118930.54 29872.54 30033.4 29895.33 29129.27 South Dakota Modern Stitchwear Ashley Smith 034-51-4738 2016-03-14 2024 35299.21 9298.81 8772.53 9287.23 7940.64 Illinois Modern Stitchwear Austin Taylor 342-19-4545 2021-08-11 2024 95923.56 23959.97 23817.96 23556.27 24589.36 Maryland Modern Stitchwear Barbara Pineda 362-05-1119 2021-08-04 2024-12-23 2024 69236.04 17367.01 17457.85 16998.84 17412.34 Utah Modern Stitchwear Barbara Silva 346-33-7192 2019-01-24 2024 119151.72 29726
clothing_brand_employee_report_2024_termination_exact_year.pdf,14,3,.36 29646.88 29808.41 29970.07 Minnesota Modern Stitchwear Barbara Smith 438-78-3686 2022-08-11 2024 56037.23 14288.65 14053.89 14476.07 13218.62 New Jersey Modern Stitchwear Benjamin Richards 043-07-7545 2020-07-08 2024 54756.52 13276.05 13890.41 13902.94 13687.12 Maine Modern Stitchwear Bernard Cruz PhD 006-28-8805 2018-12-04 2024 75389.38 18687.23 19327.51 18412.03 18962.61 Colorado Modern Stitchwear Beth Reynolds 065-74-2136 2014-05-04 2024 119402.52 30207.42 30171.58 30184.34 28839.18 Massachusetts Modern Stitchwear Bonnie Mann PhD 854-77-2374 2020-10-27 2024 44253.82 10761.86 10980.73 10969.96 11541.27 Kansas Modern Stitchwear Bradley Everett 479-53-8493 2022-08-17 2024 99123.44 24337.62 24612.72 24783.56 25389.54 Colorado Mode
clothing_brand_employee_report_2024_termination_exact_year.pdf,14,4,rn Stitchwear Brandi Hernandez 417-18-8433 2021-02-24 2024 101900.06 25261.33 25773.38 25813.45 25051.9 New York Modern Stitchwear Brandon Hicks 226-92-1621 2020-07-26 2024 66174.16 17024.31 16279.9 16375.05 16494.9 Minnesota Modern Stitchwear Brandon Roberts 771-44-6926 2020-04-01 2024 70900.47 18217.76 17470.54 17676.59 17535.58 South Carolina Modern Stitchwear Brandon Whitney 131-26-1115 2020-10-23 2024 117511.15 28906.17 28951.08 29431.98 30221.92 Vermont Modern Stitchwear Brandy Patel 667-89-2927 2020-02-02 2024 88910.92 22252.88 21986.11 22514.2 22157.73 Alaska Modern Stitchwear Brandy Price 458-55-4847 2022-03-25 2024 97169.2 24719.54 24595.9 24509.72 23344.04 Ohio Modern Stitchwear Brenda Cox 482-68-5970 2022-10-14 2024 67671
clothing_brand_employee_report_2024_termination_exact_year.pdf,14,5,.02 16704.76 16925.64 16878.46 17162.16 Montana Modern Stitchwear Brenda Young 550-01-3880 2021-12-28 2024 39038.92 9509.73 9747.41 9940.93 9840.85 Louisiana Modern Stitchwear Brett Simmons 020-36-8039 2021-05-13 2024 113545.77 28642.38 28794.28 28699.26 27409.85 New Jersey Modern Stitchwear Brittany Stevens 501-16-5370 2020-01-19 2024 100149.71 24644.15 24990.66 24868.79 25646.11 Iowa Modern Stitchwear Brooke Stevens 675-02-1740 2023-11-22 2024-01-11 2024 35997.27 9446.83 9448.79 8870.27 8231.38 Georgia Modern Stitchwear Bruce Mcdaniel 037-17-2387 2020-05-10 2024 105406.32 25963.24 26000.74 26547.36 26894.98 Texas Modern Stitchwear Caitlyn Smith 055-89-7054 2014-03-19 2024 87664.26 22020.49 22392.95 21693.24 21557.58 Montana Page 14
clothing_brand_employee_report_2024_termination_exact_year.pdf,15,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Caleb Berry 574-52-0795 2023-08-20 2024 61740.04 15427.73 15049.1 15231.62 16031.59 Georgia Modern Stitchwear Caleb Garcia 420-74-9071 2015-10-23 2024 118036.48 29127.48 29450.05 29512.28 29946.67 Vermont Modern Stitchwear Carolyn Wood 281-73-4685 2021-03-01 2024 115284.9 28889.79 29102.29 29217.82 28075.0 Texas Modern Stitchwear Carrie Perez 670-55-1642 2021-09-26 2024-07-05 2024 79433.14 20308.28 19629.51 19986.45 19508.9 Texas Modern Stitchwear Catherine Armstrong 684-31-1717 2016-12-12 2024 75532.28 18809.15 18634.78 19313.29 18775.06 Montana Modern Stitchwear Chad Lynch 835-21-7368 2015-07-20 2024-07-08 2024 31613.13 8261.84 8297.05 7867.95 7186.29 Kansas Modern Stitc
clothing_brand_employee_report_2024_termination_exact_year.pdf,15,2,hwear Charles Austin 866-82-3190 2020-03-12 2024 30617.92 7285.09 7667.31 7895.19 7770.33 Wisconsin Modern Stitchwear Charles Cooper 714-01-7208 2019-01-08 2024 105667.63 26361.29 26578.45 25983.3 26744.59 North Dakota Modern Stitchwear Charles Davis 617-14-1684 2015-08-02 2024 112165.59 27811.98 28234.39 28284.9 27834.32 Alabama Modern Stitchwear Charles Holmes 724-11-3074 2022-10-09 2024 109820.6 27424.99 27407.64 27919.98 27067.99 Wyoming Modern Stitchwear Christina Allen 869-74-5293 2022-09-11 2024 79470.66 19594.09 20001.04 19623.86 20251.67 Illinois Modern Stitchwear Christina Foley 636-12-0056 2014-08-19 2024-10-13 2024 86182.28 21976.85 21694.51 22002.39 20508.53 Washington Modern Stitchwear Christina Young 886-41-2462 2019-05-04 2
clothing_brand_employee_report_2024_termination_exact_year.pdf,15,3,024 79893.5 19764.28 20003.81 20294.86 19830.55 Ohio Modern Stitchwear Christine Gibbs 720-51-1394 2017-07-18 2024 110876.86 27583.75 27691.46 27403.19 28198.46 Oregon Modern Stitchwear Christine Ross 299-64-6155 2022-10-22 2024 101693.84 25234.51 25611.72 25161.35 25686.26 North Dakota Modern Stitchwear Christopher Arnold 007-19-8983 2016-11-19 2024 90627.42 23023.54 22629.23 22573.08 22401.57 Mississippi Modern Stitchwear Christopher Kennedy 443-20-1613 2019-10-27 2024 36007.78 8670.05 8852.83 9465.73 9019.17 Ohio Modern Stitchwear Christopher Terry 687-07-2120 2021-10-08 2024 30936.1 8098.57 7373.52 7306.87 8157.14 Kentucky Modern Stitchwear Christopher Young 502-37-0705 2016-06-22 2024 37836.56 9707.25 9681.61 9425.04 9022.66 Nevada Mo
clothing_brand_employee_report_2024_termination_exact_year.pdf,15,4,dern Stitchwear Clifford Parker 207-34-5216 2020-01-17 2024 55680.59 13627.04 14215.78 14278.2 13559.57 Nebraska Modern Stitchwear Cody Hall 008-69-2861 2014-08-02 2024 59180.75 15228.81 14923.24 15079.59 13949.11 Nebraska Modern Stitchwear Colleen Schmitt 817-67-2063 2022-10-20 2024 36967.97 9147.94 8851.81 9211.02 9757.2 Montana Modern Stitchwear Connie Holmes 699-65-7758 2019-07-26 2024 93513.53 23816.63 23294.09 22999.56 23403.25 Rhode Island Modern Stitchwear Cory Jackson 650-80-2625 2023-05-07 2024 45081.54 10974.64 11127.27 11403.6 11576.03 Colorado Modern Stitchwear Courtney Thompson 591-81-1722 2023-06-02 2024 68211.46 16731.47 17519.59 16651.07 17309.33 Michigan Modern Stitchwear Crystal Stewart 755-26-5596 2020-08-25 2024 35714.
clothing_brand_employee_report_2024_termination_exact_year.pdf,15,5,28 9263.65 9141.09 8907.76 8401.78 Rhode Island Modern Stitchwear Cynthia Davis 525-98-2752 2015-03-15 2024 64505.73 16140.34 15989.6 16041.46 16334.33 New York Modern Stitchwear Cynthia Henderson 824-07-7999 2016-12-28 2024-06-22 2024 102581.29 25455.12 25504.48 26070.61 25551.08 Oregon Modern Stitchwear Cynthia Parks 780-87-8320 2018-10-13 2024 49595.24 12104.6 12455.99 11928.48 13106.17 Maryland Modern Stitchwear Cynthia Ruiz 565-21-5515 2016-12-19 2024 107565.76 26971.54 27233.17 27024.83 26336.22 Oregon Modern Stitchwear Cynthia Smith 784-87-6380 2018-09-22 2024 47443.28 11422.09 11857.54 12250.69 11912.96 Iowa Modern Stitchwear Dakota Williams 070-01-9671 2014-02-18 2024 49737.07 12765.19 11940.84 12798.8 12232.24 South Carolina Page 15
clothing_brand_employee_report_2024_termination_exact_year.pdf,16,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Dana Thompson 386-57-9550 2020-10-10 2024 54388.91 13927.54 13634.27 13660.39 13166.71 Texas Modern Stitchwear Dana White 556-54-7150 2017-04-20 2024-12-05 2024 52832.78 13360.19 12995.12 13597.2 12880.27 Connecticut Modern Stitchwear Daniel Hoffman 346-20-0121 2022-07-27 2024-05-08 2024 36139.55 9141.0 8685.81 9054.03 9258.71 Pennsylvania Modern Stitchwear Daniel Huff 381-82-5854 2018-02-03 2024 46275.04 11702.15 11657.76 11630.65 11284.48 Arizona Modern Stitchwear Daniel Smith 519-57-7567 2021-03-30 2024 86980.08 21665.91 21460.96 21654.69 22198.52 Missouri Modern Stitchwear Daniel Walters 436-62-8508 2018-02-27 2024 30894.28 8074.56 7806.77 7454.47 7558.48 West Virgin
clothing_brand_employee_report_2024_termination_exact_year.pdf,16,2,ia Modern Stitchwear Danielle Barron 725-70-5294 2022-07-05 2024 85837.3 21339.7 21066.26 21667.85 21763.49 Arizona Modern Stitchwear Danielle Colon 065-50-6328 2015-04-25 2024 60302.65 14708.01 14802.75 14733.62 16058.27 Alabama Modern Stitchwear Darren George 573-87-1708 2018-10-10 2024 68987.46 17598.48 16752.79 17405.68 17230.51 South Dakota Modern Stitchwear David Carpenter DDS 510-99-8377 2016-12-11 2024 72661.82 18642.86 18309.47 17823.58 17885.91 Nebraska Modern Stitchwear David Diaz 846-44-3670 2017-12-16 2024 94303.66 23639.26 23607.07 23165.22 23892.11 New Hampshire Modern Stitchwear David Downs 269-19-1687 2023-05-18 2024 56852.72 14523.02 13918.4 14072.36 14338.94 Arkansas Modern Stitchwear David Wood 176-93-8616 2021-07-29 
clothing_brand_employee_report_2024_termination_exact_year.pdf,16,3,2024 115546.15 29127.61 29153.61 28984.67 28280.26 Alaska Modern Stitchwear Deanna Johnson 133-26-8012 2014-10-29 2024-03-10 2024 108352.57 27413.07 26911.44 27460.46 26567.6 Montana Modern Stitchwear Deanna Myers 621-31-5012 2022-01-02 2024 31892.05 7614.69 8262.19 7874.29 8140.88 Arkansas Modern Stitchwear Deborah Davila 379-99-2367 2015-05-22 2024 80402.89 20374.36 19845.86 19806.11 20376.56 Kansas Modern Stitchwear Debra Hernandez 656-86-5152 2015-02-11 2024 50382.78 12383.16 12250.9 12724.46 13024.26 Maine Modern Stitchwear Derrick Escobar 247-03-7978 2022-07-27 2024 115911.17 29005.84 29040.77 29244.62 28619.94 Nebraska Modern Stitchwear Diane Church 346-56-2514 2016-06-13 2024 39427.22 9956.22 10356.3 9698.46 9416.24 North Dakota 
clothing_brand_employee_report_2024_termination_exact_year.pdf,16,4,Modern Stitchwear Diane Shields 606-70-5974 2016-11-23 2024 82376.44 20281.02 20594.55 20893.9 20606.97 Iowa Modern Stitchwear Don Campbell 287-03-6075 2017-05-11 2024 33842.32 8881.8 8875.55 8007.06 8077.91 Kansas Modern Stitchwear Donald Williams 083-98-1479 2023-02-22 2024 48788.54 11729.79 12569.57 11903.92 12585.26 Vermont Modern Stitchwear Donald Williams 271-16-6288 2017-08-22 2024 105596.78 25961.05 26549.04 26053.69 27033.0 New York Modern Stitchwear Donna Garcia 468-63-1315 2021-09-02 2024 46703.78 11198.54 11616.6 11230.62 12658.02 Colorado Modern Stitchwear Donna Thompson 114-91-3601 2019-10-12 2024 51168.23 13002.81 12761.92 12638.51 12764.99 California Modern Stitchwear Douglas Arias 336-71-8282 2020-05-28 2024 98937.95 247
clothing_brand_employee_report_2024_termination_exact_year.pdf,16,5,04.55 24563.61 24274.51 25395.28 Maryland Modern Stitchwear Douglas Johnson 208-59-6842 2023-03-05 2024 65092.73 15813.78 16128.62 16107.48 17042.85 Minnesota Modern Stitchwear Douglas Robertson 441-13-3771 2018-10-23 2024 40525.36 9887.84 10322.32 10211.2 10104.0 Colorado Modern Stitchwear Dr. Ana Mitchell MD 144-42-5156 2014-01-01 2024 52800.78 12854.45 13296.87 13380.97 13268.49 Nebraska Modern Stitchwear Dr. Benjamin Luna 173-47-2937 2014-09-19 2024 119955.25 29643.6 29961.19 30135.17 30215.29 Alabama Modern Stitchwear Dr. Kristine Nelson 817-30-8933 2015-09-29 2024 38356.24 9639.33 9731.77 9871.4 9113.74 New Jersey Modern Stitchwear Edgar Carter 383-18-9191 2016-06-20 2024 38473.95 9379.07 10118.02 10108.97 8867.89 Washington Page 16
clothing_brand_employee_report_2024_termination_exact_year.pdf,17,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Elaine Barton 392-65-7670 2016-12-27 2024 95733.73 23818.62 23866.57 23760.77 24287.77 Minnesota Modern Stitchwear Elaine Miller 706-89-3922 2021-01-18 2024 57334.82 14682.31 14000.57 13907.69 14744.25 Alaska Modern Stitchwear Elaine Prince 625-41-3090 2017-07-15 2024 44089.94 11257.94 11390.17 11138.63 10303.2 Alabama Modern Stitchwear Elaine Townsend 289-15-0694 2014-01-21 2024 91052.6 22324.54 22956.14 23205.94 22565.98 Wyoming Modern Stitchwear Emily Brown 152-89-9711 2015-10-16 2024 88409.45 22008.2 21759.52 22185.51 22456.22 Delaware Modern Stitchwear Eric Sanders 634-44-6895 2017-09-19 2024 68068.36 17190.28 16555.77 17415.67 16906.64 Alabama Modern Stitchwear Eric
clothing_brand_employee_report_2024_termination_exact_year.pdf,17,2, Wilkins 550-93-2151 2014-11-27 2024-07-28 2024 89397.14 22493.74 21909.22 22687.05 22307.13 New York Modern Stitchwear Erik Richardson 562-75-3299 2022-12-25 2024 116013.08 28810.16 28725.91 29119.71 29357.3 Connecticut Modern Stitchwear Erin Jones 362-04-5052 2014-09-28 2024-04-11 2024 75328.34 18503.34 18391.9 18807.12 19625.98 Vermont Modern Stitchwear Ethan Perkins 575-38-1117 2023-09-09 2024 82423.2 20413.88 20317.21 20386.62 21305.49 Virginia Modern Stitchwear Evan Giles 653-48-9379 2014-09-02 2024 36377.77 9086.6 9032.55 9138.48 9120.14 Virginia Modern Stitchwear Faith Hall 018-46-1986 2023-02-17 2024-04-16 2024 50157.53 12487.15 12365.13 12587.78 12717.47 Kentucky Modern Stitchwear Garrett Rodriguez 190-30-1220 2021-07-28 2024 39
clothing_brand_employee_report_2024_termination_exact_year.pdf,17,3,137.34 9395.64 10212.65 10253.09 9275.96 Nebraska Modern Stitchwear Gary Moss 045-23-9772 2017-02-24 2024 79400.57 20140.61 20113.33 19409.76 19736.87 California Modern Stitchwear Gavin Kennedy 494-82-0481 2023-08-26 2024 92137.96 23236.93 23400.38 22769.44 22731.21 Minnesota Modern Stitchwear Greg Zhang 261-54-8921 2015-08-21 2024-01-07 2024 33063.58 8139.5 8218.16 8253.83 8452.09 Indiana Modern Stitchwear Gregory Hudson 865-96-8388 2022-02-08 2024 57257.31 14783.48 14346.41 14542.88 13584.54 Michigan Modern Stitchwear Harry Pearson 094-29-7183 2019-02-21 2024 32397.89 8321.62 8017.88 7924.68 8133.71 New Jersey Modern Stitchwear Heather Rivera 605-94-4764 2017-02-12 2024 49099.42 11883.94 12013.54 11865.21 13336.73 Alabama Modern Stitchw
clothing_brand_employee_report_2024_termination_exact_year.pdf,17,4,ear Heather Ward 549-33-0526 2019-07-22 2024 105828.57 26014.63 26421.48 26473.92 26918.54 Rhode Island Modern Stitchwear Heather Wilson 068-81-5473 2014-10-04 2024 84119.9 21346.82 20660.33 21196.86 20915.89 Connecticut Modern Stitchwear Holly Bryant 844-16-8720 2020-11-22 2024 112345.58 28466.11 28435.42 28471.57 26972.48 Illinois Modern Stitchwear Holly Tucker 290-29-9071 2017-04-26 2024-08-24 2024 94864.21 23257.32 23645.12 23829.01 24132.76 Oregon Modern Stitchwear Isaac Lynch 068-77-2515 2021-12-29 2024-06-14 2024 61642.8 14919.77 15343.88 15309.38 16069.77 Utah Modern Stitchwear Jack Daniels 283-28-1734 2023-12-20 2024 51257.42 12446.13 12593.32 13281.94 12936.03 Nevada Modern Stitchwear Jacob Sanchez 882-61-2222 2023-07-18 2024 77
clothing_brand_employee_report_2024_termination_exact_year.pdf,17,5,630.41 19308.76 19705.2 19866.88 18749.57 Maine Modern Stitchwear Jacqueline Smith 073-78-1655 2023-07-03 2024 72223.72 17588.67 18256.26 18095.71 18283.08 Alaska Modern Stitchwear James Ayers 489-15-0755 2016-05-03 2024 83289.69 21238.13 20715.45 20360.65 20975.46 Vermont Modern Stitchwear James Bishop 116-05-2252 2016-08-30 2024-04-02 2024 45628.97 11252.2 11784.91 11266.36 11325.5 Ohio Modern Stitchwear James Mcgee 242-44-8507 2015-06-27 2024 45562.48 11754.92 11131.55 11817.38 10858.63 Nebraska Modern Stitchwear James Pham 875-87-2166 2015-11-01 2024-05-26 2024 34423.05 8394.36 8181.38 8690.36 9156.95 Arkansas Modern Stitchwear Jane Brewer 718-97-1239 2014-07-31 2024-01-22 2024 43056.93 10331.59 11221.41 10783.81 10720.12 Michigan Page 17
clothing_brand_employee_report_2024_termination_exact_year.pdf,18,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Janice Webb 360-23-0766 2020-04-06 2024 70111.66 17325.24 17955.17 18010.39 16820.86 Kansas Modern Stitchwear Jasmine Larson 156-38-7928 2015-05-25 2024 75494.58 18825.95 18564.51 19154.59 18949.53 Wisconsin Modern Stitchwear Jason Allen 719-02-0999 2019-04-03 2024 48819.38 11758.98 12163.62 11969.34 12927.44 South Dakota Modern Stitchwear Jason Barr 037-01-6336 2020-03-03 2024 82297.01 20604.72 20756.85 20525.77 20409.67 Delaware Modern Stitchwear Jason Garcia 622-39-8334 2019-06-17 2024 45716.08 11805.0 11758.19 11415.92 10736.97 Iowa Modern Stitchwear Jay Berger 192-60-1213 2021-04-03 2024 47375.95 11845.87 12327.06 12027.87 11175.15 California Modern Stitchwear Je
clothing_brand_employee_report_2024_termination_exact_year.pdf,18,2,ff Newman 565-83-3102 2021-06-23 2024 40465.61 10383.97 9681.25 10530.24 9870.15 New Mexico Modern Stitchwear Jeffery Perez 636-55-6130 2021-11-04 2024 105967.47 26983.73 26034.75 26117.24 26831.75 Vermont Modern Stitchwear Jeffrey Brown 501-83-5621 2023-03-02 2024 63054.77 15717.69 15936.15 15559.1 15841.83 Virginia Modern Stitchwear Jeffrey Mendoza 899-94-8120 2022-11-15 2024 47113.96 11811.14 11949.71 12202.02 11151.09 West Virginia Modern Stitchwear Jennifer Bates 357-49-2189 2020-10-01 2024 46283.53 11196.89 11952.7 11157.45 11976.49 South Dakota Modern Stitchwear Jennifer Bell 497-56-9995 2017-07-18 2024 77414.37 19365.54 19652.57 19228.9 19167.36 Georgia Modern Stitchwear Jennifer Briggs 263-68-2690 2016-05-07 2024 60521.8 1531
clothing_brand_employee_report_2024_termination_exact_year.pdf,18,3,7.61 15431.81 15062.27 14710.11 Texas Modern Stitchwear Jennifer Leonard 716-57-3317 2019-10-15 2024 40520.74 9963.69 10117.3 10498.62 9941.13 Maine Modern Stitchwear Jennifer Love 646-65-5597 2020-10-29 2024 73956.63 18872.57 18364.72 18832.08 17887.26 Virginia Modern Stitchwear Jennifer Patterson 044-24-9749 2022-09-11 2024 47203.49 12019.85 11323.14 11860.12 12000.38 Delaware Modern Stitchwear Jennifer Peck 691-89-9729 2015-09-22 2024 110714.52 27504.78 27865.82 27791.95 27551.97 Massachusetts Modern Stitchwear Jennifer Romero 340-03-4078 2022-02-25 2024 56812.45 14078.06 14470.87 13719.9 14543.62 Colorado Modern Stitchwear Jennifer Smith 162-18-9890 2014-03-15 2024-10-13 2024 34026.26 8055.14 8960.22 8305.04 8705.86 South Dakota M
clothing_brand_employee_report_2024_termination_exact_year.pdf,18,4,odern Stitchwear Jennifer Stout 452-99-8006 2021-06-02 2024 91317.83 22597.71 23199.73 23044.33 22476.06 Maryland Modern Stitchwear Jennifer Turner 120-84-6434 2023-05-29 2024 41666.17 10420.01 10249.21 10527.06 10469.89 North Carolina Modern Stitchwear Jeremy Carter 134-71-4969 2018-03-07 2024 49378.49 12017.96 12317.98 12478.88 12563.67 Maryland Modern Stitchwear Jeremy Gray 051-05-2792 2019-09-21 2024 75614.4 19182.16 18710.4 19008.9 18712.94 Delaware Modern Stitchwear Jeremy Washington 221-62-7669 2014-10-10 2024 43055.07 10677.06 10799.76 11123.01 10455.24 Minnesota Modern Stitchwear Jerry Hoffman MD 388-95-0546 2023-08-12 2024 90640.3 22812.91 22377.05 22738.24 22712.1 Vermont Modern Stitchwear Jesse Stephens Jr. 220-55-5390 201
clothing_brand_employee_report_2024_termination_exact_year.pdf,18,5,7-09-29 2024 101973.76 25674.67 25309.88 25954.27 25034.94 Colorado Modern Stitchwear Jessica Arnold 390-75-6158 2021-09-30 2024 49332.02 11859.66 11866.83 12306.91 13298.62 Louisiana Modern Stitchwear Jessica Brown 660-24-8880 2021-10-06 2024 42025.26 10663.66 10403.27 10331.15 10627.18 Arizona Modern Stitchwear Jessica Carpenter 477-42-4437 2023-03-31 2024 87285.72 21796.73 22124.33 21875.9 21488.76 Maine Modern Stitchwear Jessica Wallace 814-56-1931 2022-06-07 2024 36159.36 8711.75 9210.75 8792.66 9444.2 North Carolina Modern Stitchwear Jessica Wise 612-96-8809 2022-04-12 2024 38004.49 9076.61 9716.1 9113.21 10098.57 Ohio Modern Stitchwear Jill Reyes 303-33-7089 2016-10-06 2024 97040.25 23975.66 24477.67 24268.0 24318.92 Maine Page 18
clothing_brand_employee_report_2024_termination_exact_year.pdf,19,1,Clothing Brand Employee Annual Wage Report - 2024 Modern Stitchwear Jill Roberts 010-11-6743 2023-12-29 2024 35696.81 8721.18 8523.84 8892.74 9559.05 Kansas Modern Stitchwear Jillian Patrick 429-61-4991 2015-03-28 2024 30321.39 7787.6 7114.08 7119.13 8300.58 New Mexico Modern Stitchwear Jimmy Huff 783-36-7024 2020-03-21 2024 74242.49 18931.52 18480.01 18164.95 18666.01 Minnesota Modern Stitchwear Jo Sullivan 830-63-4556 2017-09-24 2024-04-25 2024 59275.99 14917.17 14935.73 14896.04 14527.05 Florida Modern Stitchwear Joanna Gaines 039-54-9799 2023-12-23 2024 86626.93 22013.3 22028.32 22047.93 20537.38 Maryland Modern Stitchwear Joe Day 249-05-7642 2018-01-22 2024 80942.57 20109.84 20079.18 20117.71 20635.84 Indiana Modern Stitchwea
clothing_brand_employee_report_2024_termination_exact_year.pdf,19,2,r John Evans 483-47-8545 2015-02-25 2024-12-26 2024 57389.29 14461.33 14004.32 14025.38 14898.26 Kansas Modern Stitchwear John Little 144-31-9767 2015-11-17 2024 62595.09 16012.38 15306.55 15262.24 16013.92 South Carolina Modern Stitchwear John Mcbride 337-12-8597 2015-06-11 2024 71881.75 18404.9 17910.48 18180.14 17386.23 Tennessee Modern Stitchwear John Patton Jr. 137-38-9642 2014-07-14 2024 48178.87 12189.53 12485.68 12479.99 11023.67 Texas Modern Stitchwear Johnny Williams 602-21-4777 2019-09-26 2024 101007.48 25154.65 25349.53 25668.95 24834.35 Missouri Modern Stitchwear Jon Gonzalez 433-24-3735 2016-02-29 2024 64646.47 16185.02 16498.43 15836.91 16126.11 Oklahoma Modern Stitchwear Jonathan Dickerson 750-46-7475 2015-08-20 20
clothing_brand_employee_report_2024_termination_exact_year.pdf,19,3,24 39180.82 9787.05 9390.37 10159.64 9843.76 Virginia Modern Stitchwear Jose Price 600-82-9135 2015-01-21 2024 36805.93 9539.72 8901.16 8801.11 9563.94 Illinois Modern Stitchwear Joseph Alvarado 230-20-2516 2019-11-18 2024 33149.25 8686.48 8183.25 8201.96 8077.56 Ohio Modern Stitchwear Joseph Collins 718-13-2969 2022-06-19 2024 69090.69 16823.3 17301.52 17609.56 17356.31 New York Modern Stitchwear Joseph Garcia 386-10-8652 2018-10-01 2024 56286.46 14075.24 14556.9 14178.94 13475.38 Utah Modern Stitchwear Joseph Mora 228-34-8260 2023-12-06 2024 80257.05 19593.4 20012.97 19934.37 20716.31 Maine Modern Stitchwear Joseph Smith 539-53-8915 2023-10-02 2024 115896.97 29467.36 29062.66 29470.13 27896.82 North Carolina Modern Stitchwear Jo
