filename,page_number,chunk_number,chunk
clothing_brand_employee_report_2020_2MB.pdf,14,2,ngela Mccann 270-19-8881 2019-10-16 2020-03-11 2020 69607.2 17832.84 17391.34 17875.07 16507.95 Vermont Modern Stitchwear Angela Pittman 185-29-5723 2015-07-31 2016-12-06 2020 43994.22 10624.92 10877.36 11233.98 11257.96 Colorado Modern Stitchwear Angela Rowland 751-53-2487 2012-07-23 2017-07-29 2020 82589.36 20537.29 20895.71 20383.28 20773.08 Maryland Modern Stitchwear Anne Johnson 144-01-5892 2016-12-10 2019-05-11 2020 81421.01 20105.85 20301.13 20751.76 20262.27 Ohio Modern Stitchwear Anne Mccann 184-07-1923 2018-10-08 2020-03-16 2020 80221.79 20493.69 19971.4 19924.52 19832.18 Pennsylvania Modern Stitchwear Anthony Hurst 246-64-6323 2011-12-02 2016-01-08 2020 79092.7 19594.39 19353.24 19934.09 20210.98 New York Modern Stitchwear Anthony Jacobson 439-44-4865 2012-10-19 2014-06-28 2020 73334.6 18
clothing_brand_employee_report_2020_2MB.pdf,14,3,460.85 18725.71 18370.62 17777.42 Minnesota Modern Stitchwear Anthony Melton 736-57-1982 2017-12-22 2018-09-20 2020 34280.08 8110.91 8122.15 8814.77 9232.25 California Modern Stitchwear Anthony Wise 357-56-6825 2012-01-20 2015-11-28 2020 42341.64 10858.87 10838.57 10218.56 10425.64 West Virginia Modern Stitchwear Arthur Johns 562-07-0432 2016-10-02 2018-12-24 2020 103236.44 26015.1 25606.55 25923.59 25691.2 Wisconsin Modern Stitchwear Ashley Brown 636-19-4714 2010-03-27 2016-01-28 2020 115920.44 28975.0 28592.85 28979.69 29372.9 Vermont Modern Stitchwear Ashley Drake 355-88-1662 2016-11-18 2020-04-19 2020 46630.36 11509.12 11248.37 12003.45 11869.42 Alabama Modern Stitchwear Austin Obrien 267-21-8436 2011-08-21 2020-01-30 2020 46509.99 11696.11 11521.05 12073.18 11219.65 Rhode Island Modern Stitchwe
clothing_brand_employee_report_2020_2MB.pdf,14,4,ar Austin Trevino 272-94-7908 2011-02-15 2014-11-07 2020 39388.19 9899.95 9379.11 10036.07 10073.06 New Jersey Modern Stitchwear Becky Foster 217-15-9352 2014-12-03 2016-06-09 2020 91029.67 23229.49 22640.05 22936.62 22223.51 Hawaii Modern Stitchwear Beverly Cook 056-12-5068 2012-05-29 2018-04-18 2020 36876.03 9537.85 9642.42 9198.53 8497.23 New Jersey Modern Stitchwear Beverly Douglas 664-73-3028 2011-11-20 2015-01-07 2020 114819.8 28369.95 29094.7 28362.05 28993.1 Kentucky Modern Stitchwear Bradley Sandoval 731-57-2298 2018-01-04 2019-03-13 2020 31785.18 7567.53 8313.66 8409.41 7494.58 Hawaii Modern Stitchwear Brandon Cooley 187-99-6309 2016-01-01 2018-09-19 2020 68021.6 17118.53 16559.95 17022.37 17320.75 New York Modern Stitchwear Breanna Ayala 772-18-2341 2011-03-02 2020-03-10 2020 62127.68 158
clothing_brand_employee_report_2020_2MB.pdf,14,5,12.76 15897.72 15363.84 15053.36 Oregon Modern Stitchwear Brenda Quinn 443-75-1323 2014-12-12 2016-10-21 2020 70198.79 17857.54 17310.95 17750.47 17279.83 Arizona Modern Stitchwear Brent Rodriguez 696-61-5303 2013-12-09 2020-07-02 2020 99939.54 24867.68 24817.54 24544.94 25709.38 Washington Modern Stitchwear Brian Carrillo 863-93-4520 2014-04-13 2019-09-23 2020 106125.45 26898.24 26155.02 26124.94 26947.25 North Carolina Modern Stitchwear Brianna Young 839-72-0895 2017-03-07 2018-08-23 2020 64589.34 16631.78 16261.3 16168.34 15527.92 Illinois Modern Stitchwear Brittany Crawford 423-99-6278 2014-01-18 2019-09-01 2020 37985.34 9705.3 9635.44 9882.99 8761.61 New Hampshire Modern Stitchwear Brittany Dickerson 511-27-8721 2012-11-22 2018-08-13 2020 94214.44 23635.53 23326.58 23843.1 23409.23 Missouri Page 14
clothing_brand_employee_report_2020_2MB.pdf,15,1,Clothing Brand Employee Annual Wage Report - 2020 Modern Stitchwear Brittany Hopkins 738-78-5532 2019-08-04 2019-09-04 2020 89326.34 22669.92 22459.83 22734.99 21461.6 Alaska Modern Stitchwear Brooke Roberts 548-74-3956 2018-10-23 2020-12-07 2020 30297.66 8028.57 7892.39 7556.48 6820.22 Maryland Modern Stitchwear Bryan Bailey PhD 428-62-9390 2015-04-09 2020-01-30 2020 73515.31 18237.62 18097.65 18366.47 18813.57 New Hampshire Modern Stitchwear Calvin Ramirez 555-23-5614 2016-05-16 2018-08-27 2020 90707.0 23058.68 22700.27 22401.82 22546.23 Kentucky Modern Stitchwear Carlos Clarke 176-34-3716 2018-03-28 2019-10-26 2020 110313.64 27377.2 27228.34 27843.88 27864.22 Maine Modern Stitchwear Carlos Harris 638-98-4147 2010-03-17 2018-01-03 2020 71753.4 18030.04 17931.71 18210.96 17580.69 New York Modern Stitchwear 
clothing_brand_employee_report_2020_2MB.pdf,15,2,Carlos Rangel 395-58-8413 2013-06-15 2020-02-02 2020 65484.15 16189.16 16253.83 16252.6 16788.56 Montana Modern Stitchwear Carmen Moore 335-76-6175 2011-05-30 2013-02-13 2020 77327.09 19742.08 19711.01 19291.98 18582.02 Colorado Modern Stitchwear Caroline Bernard 885-88-8351 2014-01-22 2017-07-12 2020 47321.89 11964.84 11472.0 11534.69 12350.36 Alabama Modern Stitchwear Carolyn Porter 092-43-5764 2019-02-27 2020-09-23 2020 96088.76 24479.59 24091.35 23733.56 23784.26 Iowa Modern Stitchwear Carrie Terrell 697-73-2554 2016-11-02 2019-04-14 2020 44789.22 10758.77 11456.5 11357.48 11216.47 Illinois Modern Stitchwear Cassie Brock 048-52-1130 2017-11-29 2019-02-10 2020 106096.91 26343.82 26371.65 26089.17 27292.27 Wyoming Modern Stitchwear Catherine Huang 257-49-0207 2012-01-28 2016-04-22 2020 56793.8 14697.76 141
clothing_brand_employee_report_2020_2MB.pdf,15,3,48.18 14047.03 13900.83 Missouri Modern Stitchwear Chad Evans 404-20-1819 2013-05-09 2018-09-30 2020 55553.51 13481.2 13940.16 13909.71 14222.44 Massachusetts Modern Stitchwear Charles Burton 014-02-1743 2019-03-25 2020-10-16 2020 67173.96 17035.86 17281.73 17051.27 15805.1 Michigan Modern Stitchwear Charles Hunt 508-36-3314 2013-01-26 2016-08-16 2020 51806.42 13401.62 12591.86 13272.03 12540.91 Arizona Modern Stitchwear Charles Johnson 510-38-4251 2017-02-13 2018-11-03 2020 81672.0 20453.15 20641.12 20854.67 19723.06 Missouri Modern Stitchwear Charles Meyer 586-92-8268 2010-07-17 2012-09-18 2020 85678.04 21850.36 21916.48 21544.64 20366.56 New York Modern Stitchwear Charles Morris 542-63-7581 2014-07-11 2015-02-03 2020 110717.79 27299.73 28115.63 27359.19 27943.24 New Hampshire Modern Stitchwear Charles Ram
clothing_brand_employee_report_2020_2MB.pdf,15,4,os 433-93-8958 2011-05-14 2016-11-02 2020 39015.96 9710.91 9952.3 9979.21 9373.54 New Jersey Modern Stitchwear Charles Taylor 289-48-7945 2017-01-04 2018-06-16 2020 82980.36 20412.11 21068.93 20543.29 20956.03 Hawaii Modern Stitchwear Chelsea Buchanan 334-22-4462 2018-09-25 2018-10-27 2020 113394.53 27947.04 27919.98 27886.91 29640.6 North Carolina Modern Stitchwear Cheyenne Lopez 181-77-4521 2019-01-04 2020-04-19 2020 119119.59 29364.56 29922.14 29695.75 30137.14 New York Modern Stitchwear Christian Waller 620-43-7360 2019-03-24 2019-07-04 2020 91295.01 22389.87 23022.43 23053.71 22829.0 Indiana Modern Stitchwear Christina Brown 034-59-0829 2016-02-18 2017-10-28 2020 118214.45 29871.99 30008.22 29858.23 28476.01 Louisiana Modern Stitchwear Christina Davis 613-85-6630 2014-06-25 2015-09-20 2020 97730.27 2458
clothing_brand_employee_report_2020_2MB.pdf,15,5,6.63 24053.17 24423.41 24667.06 Virginia Modern Stitchwear Christina Flores 459-98-3245 2014-12-26 2020-04-23 2020 86736.89 21897.32 22163.71 22032.84 20643.02 Nevada Modern Stitchwear Christina Marsh 757-20-7750 2010-03-02 2013-03-03 2020 106426.2 26754.52 26783.69 26270.9 26617.09 Nebraska Modern Stitchwear Christina Martin 278-30-3560 2016-01-18 2016-04-11 2020 67166.52 17132.79 17009.02 17168.39 15856.32 Florida Modern Stitchwear Christina Ward MD 601-40-5382 2011-08-08 2017-11-16 2020 82846.21 20297.63 20419.34 20686.17 21443.07 Kentucky Modern Stitchwear Christina Washington 102-05-9356 2016-08-11 2020-10-11 2020 71260.43 17979.25 17673.33 17378.44 18229.41 North Dakota Modern Stitchwear Christine Edwards 415-36-4076 2014-12-12 2016-11-28 2020 92505.87 23342.12 23121.26 22894.8 23147.69 Missouri Page 15
clothing_brand_employee_report_2020_2MB.pdf,16,1,Clothing Brand Employee Annual Wage Report - 2020 Modern Stitchwear Christopher Dunn 815-27-3872 2018-08-20 2018-12-19 2020 77111.38 19417.37 19087.51 19125.01 19481.49 Nevada Modern Stitchwear Christopher Gonzalez 620-18-4097 2010-11-21 2019-01-24 2020 104892.89 26221.6 26439.83 26232.09 25999.37 Mississippi Modern Stitchwear Cody Farmer 627-79-4373 2019-08-25 2020-12-12 2020 94868.9 23384.19 23344.16 23998.35 24142.2 Iowa Modern Stitchwear Connor Cabrera 713-25-0440 2013-07-24 2017-08-26 2020 35892.46 9143.45 9246.7 9338.07 8164.24 Tennessee Modern Stitchwear Courtney Huber MD 079-79-5468 2012-01-06 2018-02-23 2020 77270.75 19693.47 19604.61 19338.34 18634.33 Colorado Modern Stitchwear Courtney Smith 387-29-6204 2011-10-15 2013-11-20 2020 95122.25 24073.47 23453.46 24106.27 23489.05 Idaho Modern
clothing_brand_employee_report_2020_2MB.pdf,16,2, Stitchwear Crystal Edwards 119-89-3950 2017-07-28 2020-09-08 2020 59337.51 14533.13 15011.23 14660.06 15133.09 Nebraska Modern Stitchwear Crystal Pena 189-88-8303 2017-06-28 2019-12-15 2020 115526.83 29008.9 29164.29 28729.56 28624.08 Massachusetts Modern Stitchwear Cynthia Shaw 421-70-9443 2016-03-30 2016-07-11 2020 114773.09 28588.87 28294.3 28495.04 29394.88 Arizona Modern Stitchwear Daniel Hill 419-33-9659 2010-12-14 2019-04-17 2020 116799.03 28991.74 29221.74 29401.85 29183.7 Ohio Modern Stitchwear Daniel Wood 038-33-0192 2019-12-30 2020-06-05 2020 68065.04 17346.01 16769.13 16818.48 17131.42 Delaware Modern Stitchwear Danielle Lee 736-98-3076 2018-12-27 2020-05-13 2020 94418.86 23264.95 24033.68 24007.36 23112.87 California Modern Stitchwear Danny Johnston 616-09-5624 2016-05-31 2019-08-29 
clothing_brand_employee_report_2020_2MB.pdf,16,3,2020 73677.19 18356.8 18214.01 18616.34 18490.04 Tennessee Modern Stitchwear Danny Mercer 217-94-0360 2018-08-02 2019-04-21 2020 66487.5 16624.4 17016.99 16825.43 16020.68 Delaware Modern Stitchwear David Hayes DVM 222-68-4954 2012-12-23 2013-12-06 2020 97327.06 24081.62 24293.81 24635.66 24315.97 Mississippi Modern Stitchwear David Olson 420-16-9046 2019-12-31 2020-04-26 2020 59341.18 14786.23 14588.06 14841.36 15125.53 Virginia Modern Stitchwear David Thompson 473-65-1822 2015-08-21 2016-12-27 2020 72831.99 18562.35 18214.68 18099.38 17955.58 Kansas Modern Stitchwear David Wise 409-12-0337 2013-07-17 2014-12-05 2020 52951.45 13068.43 13447.55 12892.67 13542.8 Missouri Modern Stitchwear David Wood 577-14-5090 2015-08-28 2016-11-16 2020 41875.88 10758.32 10140.71 10228.98 10747.87 South Dakota Mod
clothing_brand_employee_report_2020_2MB.pdf,16,4,ern Stitchwear Dawn Ortiz 619-83-8692 2015-12-29 2019-05-19 2020 45372.14 11610.98 11447.48 10970.43 11343.25 Alaska Modern Stitchwear Deanna Holloway 569-29-3588 2014-03-26 2018-03-07 2020 73042.6 17829.41 18715.75 18626.35 17871.09 Georgia Modern Stitchwear Deborah Proctor 643-10-8129 2017-09-29 2019-12-01 2020 52465.05 12729.71 13351.94 13115.31 13268.09 Mississippi Modern Stitchwear Deborah Ramirez 761-25-1044 2012-04-03 2017-05-28 2020 86246.75 21514.92 21825.13 21242.29 21664.41 Arkansas Modern Stitchwear Deborah Waller 204-26-7437 2013-12-13 2014-09-16 2020 52876.15 13144.38 13413.55 13254.94 13063.28 Florida Modern Stitchwear Debra Bowers 761-88-6935 2013-06-27 2013-10-29 2020 114704.56 29153.24 29173.83 29057.8 27319.69 Texas Modern Stitchwear Debra Lopez 071-24-2239 2014-12-05 2015-11-12
clothing_brand_employee_report_2020_2MB.pdf,16,5, 2020 54736.76 13721.8 13352.4 13641.51 14021.05 South Dakota Modern Stitchwear Debra Williams 037-64-8317 2013-10-31 2019-05-13 2020 64574.73 15834.69 16339.56 16540.14 15860.34 Minnesota Modern Stitchwear Denise Vaughn 426-53-6179 2014-09-24 2016-05-04 2020 94024.67 23965.97 23839.25 23679.27 22540.18 Wyoming Modern Stitchwear Dennis Hood 578-08-2477 2011-08-24 2013-02-06 2020 91923.93 22507.63 22955.57 23448.05 23012.68 Texas Modern Stitchwear Derek Lewis 872-53-0997 2019-07-26 2020-04-02 2020 114523.31 28710.95 29089.93 28340.62 28381.81 Kentucky Modern Stitchwear Devin Welch 337-65-7919 2018-10-01 2019-12-15 2020 62784.72 15343.92 15346.65 15881.49 16212.66 Tennessee Modern Stitchwear Diana Haley 411-38-6387 2018-11-17 2020-12-10 2020 109010.71 26884.6 27069.99 27283.1 27773.02 Nebraska Page 16
clothing_brand_employee_report_2020_2MB.pdf,17,1,Clothing Brand Employee Annual Wage Report - 2020 Modern Stitchwear Diana Hawkins 524-50-2620 2013-06-06 2019-11-05 2020 114015.61 28486.09 28601.77 28843.39 28084.36 Rhode Island Modern Stitchwear Diane Glover 510-26-9978 2013-05-26 2020-01-07 2020 52271.89 13322.71 13441.11 12649.84 12858.23 Kentucky Modern Stitchwear Donna Atkins 049-84-5439 2014-08-25 2015-09-15 2020 60470.51 15310.33 15267.46 15469.39 14423.33 Mississippi Modern Stitchwear Donna Garcia 576-21-2491 2012-10-11 2016-04-22 2020 77501.26 19795.77 19575.61 19321.5 18808.38 Delaware Modern Stitchwear Edward French 520-99-8844 2018-12-16 2019-01-14 2020 98079.88 24645.38 24779.96 24223.53 24431.01 Texas Modern Stitchwear Edward Manning 712-17-2401 2014-12-22 2018-03-29 2020 63996.38 15889.4 16071.63 16307.42 15727.93 Kentucky Modern St
clothing_brand_employee_report_2020_2MB.pdf,17,2,itchwear Edwin Riggs 506-83-1990 2016-05-12 2017-03-27 2020 64101.99 16019.79 16185.66 15616.03 16280.51 Alaska Modern Stitchwear Elijah Patton 370-33-4041 2018-06-08 2020-12-16 2020 35932.07 8577.52 9161.4 8767.16 9425.99 South Carolina Modern Stitchwear Elizabeth Johnson 123-39-2324 2014-06-21 2018-05-10 2020 110574.14 27846.83 27906.0 27681.67 27139.64 Indiana Modern Stitchwear Emily Carter 358-88-2956 2018-10-27 2019-07-14 2020 69220.96 17431.3 17595.25 16996.15 17198.26 Connecticut Modern Stitchwear Emily Flores 202-07-8093 2018-06-26 2018-09-06 2020 100588.26 25082.42 25434.39 25191.59 24879.86 Louisiana Modern Stitchwear Emily Long 632-95-4903 2015-09-22 2020-01-15 2020 38747.28 10074.08 9322.48 9640.46 9710.26 North Carolina Modern Stitchwear Emily Meyers 681-61-2602 2019-10-14 2020-06-11 20
clothing_brand_employee_report_2020_2MB.pdf,17,3,20 48947.92 12437.69 12109.29 12591.31 11809.63 Pennsylvania Modern Stitchwear Emily Robinson 186-43-3381 2018-07-02 2020-02-25 2020 116167.55 28860.19 29223.99 28884.52 29198.85 Washington Modern Stitchwear Emily Rodgers 098-98-0752 2010-03-02 2012-07-08 2020 102782.29 25649.0 25708.82 25652.37 25772.1 Texas Modern Stitchwear Eric Dixon 209-20-8789 2015-07-24 2018-11-18 2020 91146.95 23239.53 22429.52 22894.31 22583.59 Pennsylvania Modern Stitchwear Eric Duran 258-90-4456 2019-12-22 2020-03-08 2020 86785.74 21872.86 21893.91 21841.77 21177.2 South Dakota Modern Stitchwear Eric Lynch 585-87-2533 2015-07-05 2016-11-01 2020 71774.37 18003.42 17879.73 18090.51 17800.71 Illinois Modern Stitchwear Eric Rosales 538-79-6277 2016-07-25 2020-09-26 2020 43724.62 10942.39 10680.62 11197.88 10903.73 Georgia Mod
clothing_brand_employee_report_2020_2MB.pdf,17,4,ern Stitchwear Eric Wolf 247-72-6443 2016-06-02 2019-09-12 2020 62495.84 15271.91 15977.76 15493.59 15752.58 Virginia Modern Stitchwear Erica Mcdonald 889-77-9086 2012-09-23 2013-04-24 2020 98532.62 24809.39 24622.61 24710.58 24390.04 North Dakota Modern Stitchwear Erik Martinez 367-99-3402 2017-09-09 2018-12-31 2020 68935.65 17644.62 16789.33 16858.07 17643.63 New Jersey Modern Stitchwear Erin Price 473-65-6672 2019-05-27 2020-12-06 2020 84131.89 20678.84 21198.32 21334.26 20920.47 North Dakota Modern Stitchwear Erin Young 764-61-4401 2016-05-03 2016-07-04 2020 87897.82 22167.77 22084.53 21666.72 21978.8 Michigan Modern Stitchwear Ethan Jones 192-43-7459 2012-05-31 2012-08-18 2020 79154.96 19655.71 20266.97 19856.89 19375.39 Texas Modern Stitchwear Gail Mason 856-69-7624 2018-09-09 2019-03-17 2020 
clothing_brand_employee_report_2020_2MB.pdf,17,5,58461.62 14504.59 14574.18 14181.42 15201.43 New Mexico Modern Stitchwear Gina Collins 634-55-1997 2012-03-15 2016-12-30 2020 78689.5 20130.45 20062.42 19908.29 18588.34 Michigan Modern Stitchwear Heather Jacobs 736-96-6639 2014-04-12 2018-09-24 2020 100481.54 25024.2 25026.14 25200.34 25230.86 Nebraska Modern Stitchwear Heather Miller 863-65-8402 2019-04-20 2020-08-31 2020 72889.99 18076.04 18616.81 17991.57 18205.57 Colorado Modern Stitchwear Hector Hamilton 368-91-3252 2011-11-19 2015-02-08 2020 40113.46 9582.9 10477.31 10455.09 9598.16 Maine Modern Stitchwear Hector Obrien 687-77-0746 2010-02-03 2014-05-29 2020 55733.52 14280.68 14241.68 13956.11 13255.05 North Carolina Modern Stitchwear Henry Rivera 103-01-7487 2016-11-01 2019-12-02 2020 47885.13 12358.8 12334.94 11689.07 11502.32 Florida Page 17
clothing_brand_employee_report_2020_2MB.pdf,18,1,Clothing Brand Employee Annual Wage Report - 2020 Modern Stitchwear Holly Underwood 804-74-6150 2010-09-18 2020-02-11 2020 76804.9 19273.12 19558.03 19205.86 18767.89 Virginia Modern Stitchwear Hunter Bell 678-32-4057 2013-12-28 2019-07-03 2020 62273.9 15097.29 15752.94 15907.01 15516.66 Maryland Modern Stitchwear Jack Barton 536-58-2794 2010-08-17 2020-07-31 2020 67756.26 17351.17 16795.05 16728.92 16881.12 Missouri Modern Stitchwear Jacob Carter 154-76-0419 2011-10-23 2015-05-29 2020 72697.16 17850.61 18344.43 17717.41 18784.71 Massachusetts Modern Stitchwear Jacob Solis 600-16-7183 2018-04-18 2020-02-20 2020 32091.59 8308.26 8445.04 7676.59 7661.7 Wisconsin Modern Stitchwear Jacqueline Banks 389-42-7186 2013-01-03 2017-05-02 2020 107127.64 26771.12 27277.57 26873.49 26205.46 Washington Modern Stitchw
clothing_brand_employee_report_2020_2MB.pdf,18,2,ear Jacqueline Hernandez 486-09-1495 2011-06-15 2013-01-14 2020 117686.54 29474.99 29619.05 29047.91 29544.59 Nevada Modern Stitchwear Jacqueline Munoz 484-60-3451 2015-08-14 2016-10-07 2020 96464.55 24591.74 23947.42 24321.59 23603.8 Hawaii Modern Stitchwear Jacqueline Roberts 895-06-3058 2016-11-10 2020-03-19 2020 63930.93 16200.18 16218.73 15864.38 15647.64 Iowa Modern Stitchwear Jaime Myers 735-35-9310 2017-10-23 2020-02-04 2020 47804.25 11625.21 12336.44 12169.9 11672.7 Michigan Modern Stitchwear James Brown 381-83-6951 2013-04-25 2015-08-11 2020 82997.61 20725.11 20659.55 20328.81 21284.14 Connecticut Modern Stitchwear James Bush 607-81-7305 2016-01-19 2018-09-15 2020 56559.46 14051.86 14190.55 13700.84 14616.21 Michigan Modern Stitchwear James Coleman 253-32-7828 2010-08-03 2016-09-25 2020 96863.
clothing_brand_employee_report_2020_2MB.pdf,18,3,42 24524.66 24128.76 24569.34 23640.66 South Dakota Modern Stitchwear James Gardner 679-23-7781 2012-05-14 2015-07-27 2020 38123.16 9263.41 9249.6 9557.24 10052.91 Oklahoma Modern Stitchwear James Hamilton 715-17-2210 2018-03-08 2020-07-23 2020 64562.87 16603.97 15955.22 15780.55 16223.13 Illinois Modern Stitchwear James Miller 629-09-7560 2018-06-03 2020-09-06 2020 76351.03 19585.71 19475.84 19285.64 18003.84 New York Modern Stitchwear James Phillips 156-49-3349 2010-08-24 2014-09-11 2020 55575.78 14020.43 13525.22 14232.46 13797.67 Washington Modern Stitchwear James Torres 291-49-9211 2018-03-07 2018-06-26 2020 68739.18 16977.72 16916.01 16692.01 18153.44 Michigan Modern Stitchwear James White 079-14-2700 2014-09-11 2015-08-25 2020 52679.88 13136.67 13347.17 13494.28 12701.76 Vermont Modern Stitchwear
clothing_brand_employee_report_2020_2MB.pdf,18,4, Jason Horton 567-22-7188 2014-02-22 2019-02-04 2020 53209.77 13713.25 13716.62 12869.45 12910.45 Arizona Modern Stitchwear Jason Sampson 498-36-1286 2013-06-18 2014-08-18 2020 93116.71 22909.72 22951.43 22829.14 24426.42 North Dakota Modern Stitchwear Jason Williams 268-84-5149 2010-03-18 2019-02-20 2020 66798.02 16968.48 16965.33 17177.84 15686.37 Wyoming Modern Stitchwear Jeanette Harrison 651-50-6117 2014-04-26 2020-09-02 2020 103026.8 25642.78 25920.39 26077.45 25386.18 Alaska Modern Stitchwear Jeanne James 401-09-8758 2016-07-29 2018-03-06 2020 75222.77 18699.41 18992.03 18480.49 19050.84 New Mexico Modern Stitchwear Jeffery Brown 438-83-0847 2015-03-06 2016-02-10 2020 64263.11 16542.39 15665.38 15881.23 16174.11 Louisiana Modern Stitchwear Jeffrey Crawford 868-10-8780 2013-08-23 2016-02-01 2020 7
clothing_brand_employee_report_2020_2MB.pdf,18,5,7079.29 19470.4 18865.06 19431.54 19312.29 Kentucky Modern Stitchwear Jeffrey Hardin 470-67-5928 2010-07-04 2018-01-13 2020 113913.29 28972.64 28439.59 28527.99 27973.07 Georgia Modern Stitchwear Jeffrey Roth 177-20-9715 2013-02-16 2014-12-22 2020 67581.76 16968.5 16961.2 17295.73 16356.33 Connecticut Modern Stitchwear Jeffrey Woods 005-05-8746 2013-05-24 2019-08-11 2020 104429.08 26122.55 25694.01 26276.53 26335.99 Mississippi Modern Stitchwear Jennifer Armstrong 349-95-8050 2017-06-14 2018-06-12 2020 74065.67 18545.38 18716.87 18881.82 17921.6 Wisconsin Modern Stitchwear Jennifer Goodwin 816-56-1736 2010-03-07 2011-11-09 2020 105160.78 26673.88 25827.94 26126.96 26532.0 Kentucky Modern Stitchwear Jennifer Hayes 415-56-5184 2010-04-15 2016-11-29 2020 78792.32 19839.89 19256.81 19231.9 20463.72 Utah Page 18
clothing_brand_employee_report_2020_2MB.pdf,19,1,Clothing Brand Employee Annual Wage Report - 2020 Modern Stitchwear Jennifer Howard 413-02-9791 2015-02-09 2018-01-10 2020 67805.59 16900.26 16456.56 16646.01 17802.76 Missouri Modern Stitchwear Jennifer Klein 110-42-9112 2011-03-17 2016-05-06 2020 46183.43 11364.74 11264.88 11941.62 11612.19 Ohio Modern Stitchwear Jennifer Leblanc 659-66-0581 2017-11-17 2020-07-03 2020 113172.43 27882.7 28464.86 28216.65 28608.22 New York Modern Stitchwear Jennifer Miller 162-28-1200 2012-08-13 2016-02-23 2020 53341.67 13737.69 13244.21 13462.25 12897.52 Connecticut Modern Stitchwear Jennifer Parks 179-59-1973 2018-10-26 2020-10-09 2020 75041.92 18605.45 18285.04 18365.03 19786.4 Massachusetts Modern Stitchwear Jennifer Pierce 267-49-2676 2016-10-21 2018-09-29 2020 107014.84 26275.41 27075.65 26943.43 26720.35 Colorado M
clothing_brand_employee_report_2020_2MB.pdf,19,2,odern Stitchwear Jennifer Tucker 641-10-3446 2017-02-22 2018-09-27 2020 39533.42 9437.15 9809.82 9562.34 10724.11 Massachusetts Modern Stitchwear Jeremiah Galvan 502-94-6831 2012-10-08 2013-12-30 2020 50097.6 12796.54 12757.63 12315.4 12228.03 North Carolina Modern Stitchwear Jeremy Turner 282-76-0921 2015-12-27 2020-04-20 2020 38219.42 10016.77 9890.81 9630.05 8681.79 California Modern Stitchwear Jerry Santos 356-62-2423 2011-02-01 2017-02-11 2020 56593.35 13696.07 13724.87 13693.43 15478.98 California Modern Stitchwear Jerry White 605-92-3309 2017-09-26 2018-02-13 2020 54413.22 13181.19 13476.11 13605.35 14150.57 Kentucky Modern Stitchwear Jesse Garza 236-49-6316 2012-04-01 2014-02-04 2020 39589.58 9402.59 9705.66 9757.31 10724.02 Alaska Modern Stitchwear Jesse Williams 665-42-1692 2018-11-14 2020-01-12
clothing_brand_employee_report_2020_2MB.pdf,19,3, 2020 36924.37 8893.54 8971.56 9565.74 9493.53 West Virginia Modern Stitchwear Jessica Burch 762-06-8509 2011-08-20 2013-08-12 2020 92673.87 22863.56 23524.72 23062.24 23223.35 West Virginia Modern Stitchwear Jessica Burgess 797-24-4536 2018-07-14 2018-09-23 2020 74248.35 18167.26 18500.15 18720.64 18860.3 Rhode Island Modern Stitchwear Jessica Osborn DDS 855-77-4226 2015-06-10 2016-01-04 2020 43628.81 11097.7 10817.58 11182.17 10531.36 Colorado Modern Stitchwear Jessica Williams 110-08-4919 2012-04-30 2016-09-20 2020 110710.15 27486.39 27915.45 27934.78 27373.53 Missouri Modern Stitchwear Jesus Smith 823-54-6559 2011-09-14 2017-09-25 2020 86546.66 21450.39 21218.9 21294.49 22582.88 Mississippi Modern Stitchwear Jill Brown 136-66-6807 2017-10-09 2020-03-03 2020 59668.14 14539.27 14770.63 15082.38 15275.86
clothing_brand_employee_report_2020_2MB.pdf,19,4, Arkansas Modern Stitchwear Jill Walker 021-98-4607 2016-02-02 2017-09-19 2020 40576.48 10126.36 9774.45 10247.59 10428.08 Colorado Modern Stitchwear Joanna Adkins 700-63-4097 2015-11-15 2019-09-28 2020 56291.07 14014.29 14078.66 14305.32 13892.8 New Mexico Modern Stitchwear Jody Bird 825-96-9529 2019-08-16 2020-12-15 2020 107284.23 26461.06 26859.68 26584.29 27379.2 Texas Modern Stitchwear Jody Marshall 439-80-1660 2015-10-12 2015-12-31 2020 70193.54 17747.7 17210.18 17262.84 17972.82 New Jersey Modern Stitchwear Joe Martin 178-29-4579 2011-10-30 2011-11-18 2020 59491.25 14426.07 15168.42 15245.66 14651.1 Kansas Modern Stitchwear John Campbell 085-98-7028 2014-03-20 2019-06-20 2020 31654.97 7996.75 8077.27 7457.22 8123.73 Georgia Modern Stitchwear John Castro DVM 739-36-4716 2012-01-28 2018-07-14 2020 48
